,Unnamed: 0,Emotion,Source,Path,Sex,Duration
5752,5752,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_ITH_HAP_XX.wav,Male,2.7
5753,5753,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_ITH_NEU_XX.wav,Male,2.3
5754,5754,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_ITH_SAD_XX.wav,Male,2.5
5755,5755,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_ITS_ANG_XX.wav,Male,2.3
5756,5756,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_ITS_DIS_XX.wav,Male,2.2
5757,5757,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_ITS_FEA_XX.wav,Male,2.3
5758,5758,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_ITS_HAP_XX.wav,Male,2.3
5759,5759,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_ITS_NEU_XX.wav,Male,2.8
5760,5760,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_ITS_SAD_XX.wav,Male,2.2
5761,5761,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_IWL_ANG_XX.wav,Male,3.7
5762,5762,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_IWL_DIS_XX.wav,Male,2.5
5763,5763,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_IWL_FEA_XX.wav,Male,2.3
5764,5764,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_IWL_HAP_XX.wav,Male,2.8
5765,5765,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_IWL_NEU_XX.wav,Male,2.8
5766,5766,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_IWL_SAD_XX.wav,Male,2.4
5767,5767,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_IWW_ANG_XX.wav,Male,3.0
5768,5768,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_IWW_DIS_XX.wav,Male,2.7
5769,5769,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_IWW_FEA_XX.wav,Male,2.8
5770,5770,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_IWW_HAP_XX.wav,Male,2.3
5771,5771,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_IWW_NEU_XX.wav,Male,2.1
5772,5772,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_IWW_SAD_XX.wav,Male,2.4
5773,5773,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_MTI_ANG_XX.wav,Male,2.3
5774,5774,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_MTI_DIS_XX.wav,Male,2.2
5775,5775,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_MTI_FEA_XX.wav,Male,1.8
5776,5776,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_MTI_HAP_XX.wav,Male,1.9
5777,5777,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_MTI_NEU_XX.wav,Male,2.4
5778,5778,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_MTI_SAD_XX.wav,Male,2.0
5779,5779,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TAI_ANG_XX.wav,Male,2.7
5780,5780,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TAI_DIS_XX.wav,Male,3.5
5781,5781,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TAI_FEA_XX.wav,Male,2.3
5782,5782,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TAI_HAP_XX.wav,Male,3.1
5783,5783,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TAI_NEU_XX.wav,Male,2.4
5784,5784,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TAI_SAD_XX.wav,Male,2.2
5785,5785,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TIE_ANG_XX.wav,Male,3.4
5786,5786,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TIE_DIS_XX.wav,Male,3.5
5787,5787,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TIE_FEA_XX.wav,Male,2.9
5788,5788,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TIE_HAP_XX.wav,Male,2.7
5789,5789,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TIE_NEU_XX.wav,Male,2.7
5790,5790,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TIE_SAD_XX.wav,Male,3.1
5791,5791,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TSI_ANG_XX.wav,Male,2.9
5792,5792,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TSI_DIS_XX.wav,Male,2.5
5793,5793,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TSI_FEA_XX.wav,Male,2.6
5794,5794,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TSI_HAP_XX.wav,Male,2.3
5795,5795,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TSI_NEU_XX.wav,Male,2.8
5796,5796,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_TSI_SAD_XX.wav,Male,2.5
5797,5797,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_WSI_ANG_XX.wav,Male,2.5
5798,5798,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_WSI_DIS_XX.wav,Male,2.8
5799,5799,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_WSI_FEA_XX.wav,Male,2.3
5800,5800,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_WSI_HAP_XX.wav,Male,2.1
5801,5801,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_WSI_NEU_XX.wav,Male,2.7
5802,5802,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1071_WSI_SAD_XX.wav,Male,2.3
5803,5803,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_DFA_ANG_XX.wav,Female,3.1
5804,5804,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_DFA_DIS_XX.wav,Female,2.8
5805,5805,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_DFA_FEA_XX.wav,Female,2.2
5806,5806,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_DFA_HAP_XX.wav,Female,1.8
5807,5807,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_DFA_NEU_XX.wav,Female,2.4
5808,5808,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_DFA_SAD_XX.wav,Female,2.2
5809,5809,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_ANG_HI.wav,Female,2.3
5810,5810,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_ANG_LO.wav,Female,1.9
5811,5811,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_ANG_MD.wav,Female,2.1
5812,5812,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_DIS_HI.wav,Female,2.6
5813,5813,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_DIS_LO.wav,Female,2.3
5814,5814,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_DIS_MD.wav,Female,3.3
5815,5815,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_FEA_HI.wav,Female,2.6
5816,5816,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_FEA_LO.wav,Female,2.1
5817,5817,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_FEA_MD.wav,Female,1.9
5818,5818,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_HAP_HI.wav,Female,1.9
5819,5819,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_HAP_LO.wav,Female,2.2
5820,5820,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_HAP_MD.wav,Female,2.1
5821,5821,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_NEU_XX.wav,Female,2.6
5822,5822,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_SAD_HI.wav,Female,2.2
5823,5823,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_SAD_LO.wav,Female,2.1
5824,5824,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IEO_SAD_MD.wav,Female,2.8
5825,5825,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IOM_ANG_XX.wav,Female,3.0
5826,5826,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IOM_DIS_XX.wav,Female,3.1
5827,5827,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IOM_FEA_XX.wav,Female,2.8
5828,5828,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IOM_HAP_XX.wav,Female,2.5
5829,5829,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IOM_NEU_XX.wav,Female,2.9
5830,5830,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IOM_SAD_XX.wav,Female,3.1
5831,5831,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_ITH_ANG_XX.wav,Female,3.5
5832,5832,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_ITH_DIS_XX.wav,Female,3.2
5833,5833,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_ITH_FEA_XX.wav,Female,2.7
5834,5834,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_ITH_HAP_XX.wav,Female,2.6
5835,5835,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_ITH_NEU_XX.wav,Female,2.9
5836,5836,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_ITH_SAD_XX.wav,Female,2.7
5837,5837,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_ITS_ANG_XX.wav,Female,2.9
5838,5838,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_ITS_DIS_XX.wav,Female,2.8
5839,5839,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_ITS_FEA_XX.wav,Female,2.5
5840,5840,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_ITS_HAP_XX.wav,Female,2.2
5841,5841,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_ITS_NEU_XX.wav,Female,2.3
5842,5842,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_ITS_SAD_XX.wav,Female,2.9
5843,5843,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IWL_ANG_XX.wav,Female,3.0
5844,5844,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IWL_DIS_XX.wav,Female,3.8
5845,5845,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IWL_FEA_XX.wav,Female,3.1
5846,5846,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IWL_HAP_XX.wav,Female,3.1
5847,5847,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IWL_NEU_XX.wav,Female,3.2
5848,5848,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IWL_SAD_XX.wav,Female,2.8
5849,5849,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IWW_ANG_XX.wav,Female,2.3
5850,5850,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IWW_DIS_XX.wav,Female,2.8
5851,5851,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IWW_FEA_XX.wav,Female,3.0
5852,5852,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IWW_HAP_XX.wav,Female,2.7
5853,5853,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IWW_NEU_XX.wav,Female,2.4
5854,5854,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_IWW_SAD_XX.wav,Female,2.9
5855,5855,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_MTI_ANG_XX.wav,Female,2.2
5856,5856,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_MTI_DIS_XX.wav,Female,3.9
5857,5857,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_MTI_FEA_XX.wav,Female,3.9
5858,5858,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_MTI_HAP_XX.wav,Female,2.9
5859,5859,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_MTI_NEU_XX.wav,Female,2.9
5860,5860,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_MTI_SAD_XX.wav,Female,3.4
5861,5861,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_TAI_ANG_XX.wav,Female,3.2
5862,5862,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_TAI_DIS_XX.wav,Female,3.5
5863,5863,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_TAI_FEA_XX.wav,Female,3.7
5864,5864,happy,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_TAI_HAP_XX.wav,Female,2.9
5865,5865,neutral,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_TAI_NEU_XX.wav,Female,3.0
5866,5866,sad,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_TAI_SAD_XX.wav,Female,2.8
5867,5867,angry,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_TIE_ANG_XX.wav,Female,3.4
5868,5868,disgust,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_TIE_DIS_XX.wav,Female,2.2
5869,5869,fear,CREMA,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/CREMA-D/AudioWAV/1072_TIE_FEA_XX.wav,Female,3.4
